,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
19446,None,291.84,6.1,0.0,90,2679,5,0,0,0,0,0,0,0,1,0,0,0,0
33365,None,280.15,0.0,0.0,75,6532,7,0,0,0,0,0,0,0,1,0,0,0,0
15352,None,294.32,0.0,0.0,1,4588,10,0,0,0,0,0,0,0,1,0,0,0,0
23017,None,298.73,0.0,0.0,40,5487,14,0,0,0,0,0,0,0,1,0,0,0,0
42776,None,290.37,0.0,0.0,0,393,1,0,0,0,0,0,0,0,1,0,0,0,0
24259,None,286.09,0.0,0.0,40,2393,22,0,0,0,0,0,0,0,1,0,0,0,0
41123,None,295.82,0.0,0.0,1,971,0,0,0,0,0,0,0,0,1,0,0,0,0
7345,None,275.15,0.0,0.0,90,4807,12,0,0,0,0,0,0,0,1,0,0,0,0
6304,None,275.86,0.0,0.0,90,3595,19,0,0,0,0,0,0,0,1,0,0,0,0
41104,None,293.44,0.0,0.0,90,4186,13,0,0,0,0,0,0,0,1,0,0,0,0
42790,None,261.77,0.0,0.0,20,5082,9,0,0,0,0,0,0,0,1,0,0,0,0
16376,None,261.79,0.0,0.0,90,4567,13,0,0,0,0,0,0,0,1,0,0,0,0
29055,None,288.9,2.03,0.0,88,314,1,0,0,0,0,0,0,0,1,0,0,0,0
22360,None,292.72,0.0,0.0,90,4659,11,0,0,0,0,0,0,0,1,0,0,0,0
18322,None,266.72,0.0,0.0,75,4522,17,0,0,0,0,0,0,0,1,0,0,0,0
41570,None,269.2,0.0,0.0,64,5101,15,0,0,0,0,0,0,0,1,0,0,0,0
42635,None,289.08,0.0,0.0,1,2900,5,0,0,0,0,0,0,0,1,0,0,0,0
34521,None,272.42,0.0,0.0,90,1077,23,0,0,0,0,0,0,0,1,0,0,0,0
28228,None,298.61,0.0,0.0,40,4632,18,0,0,0,0,0,0,0,1,0,0,0,0
18745,None,280.1,0.0,0.0,1,5558,6,0,0,0,0,0,0,0,1,0,0,0,0
20644,None,281.49,0.0,0.0,1,2746,5,0,0,0,0,0,0,0,1,0,0,0,0
5432,None,255.28,0.0,0.0,40,2861,19,0,0,0,0,0,0,0,1,0,0,0,0
22669,None,281.469,0.0,0.0,0,5467,8,0,0,0,0,0,0,0,1,0,0,0,0
40914,None,255.51,0.0,0.0,1,5311,6,0,0,0,0,0,0,0,1,0,0,0,0
2539,None,291.29,0.0,0.0,90,622,0,0,0,0,0,0,0,0,1,0,0,0,0
11929,None,290.32,0.0,0.0,1,3023,5,0,0,0,0,0,0,0,1,0,0,0,0
41763,None,291.79,5.46,0.0,90,1481,6,0,0,0,0,0,0,0,1,0,0,0,0
42070,None,289.62,1.02,0.0,80,5559,6,0,0,0,0,0,0,0,1,0,0,0,0
1171,None,266.09,0.0,0.0,40,2951,21,0,0,0,0,0,0,0,1,0,0,0,0
7927,None,268.79,0.0,0.0,90,2935,10,0,0,0,0,0,0,0,1,0,0,0,0
14289,None,301.221,0.0,0.0,12,5830,15,0,0,0,0,0,0,0,1,0,0,0,0
31358,None,280.07,0.0,0.0,90,326,2,0,0,0,0,0,0,0,1,0,0,0,0
32262,None,271.81,0.0,0.0,90,4646,14,0,0,0,0,0,0,0,1,0,0,0,0
41258,None,300.32,0.0,0.0,1,2575,20,0,0,0,0,0,0,0,1,0,0,0,0
36768,None,296.54,0.0,0.0,75,5718,16,0,0,0,0,0,0,0,1,0,0,0,0
17073,None,274.24,0.0,0.0,64,4445,10,0,0,0,0,0,0,0,1,0,0,0,0
15892,None,264.9,0.0,0.0,20,2755,21,0,0,0,0,0,0,0,1,0,0,0,0
42489,None,282.85,0.0,0.0,20,807,4,0,0,0,0,0,0,0,1,0,0,0,0
18681,None,273.65,0.0,0.0,20,6543,17,0,0,0,0,0,0,0,1,0,0,0,0
40785,None,292.27,0.0,0.0,1,2346,21,0,0,0,0,0,0,0,1,0,0,0,0
2643,None,292.07,0.0,0.0,1,3155,20,0,0,0,0,0,0,0,1,0,0,0,0
30314,None,272.26,0.0,0.0,64,365,1,0,0,0,0,0,0,0,1,0,0,0,0
5347,None,255.09,0.0,0.0,40,6115,8,0,0,0,0,0,0,0,1,0,0,0,0
30508,None,295.6,0.0,0.0,88,895,1,0,0,0,0,0,0,0,1,0,0,0,0
32972,None,285.2270000000001,0.0,0.0,48,4464,14,0,0,0,0,0,0,0,1,0,0,0,0
7896,None,280.36,0.0,0.0,40,6807,7,0,0,0,0,0,0,0,1,0,0,0,0
9833,None,272.23,0.0,0.0,1,446,2,0,0,0,0,0,0,0,1,0,0,0,0
34782,None,279.62,0.0,0.0,90,4778,13,0,0,0,0,0,0,0,1,0,0,0,0
28047,None,263.91,0.0,0.0,5,5602,8,0,0,0,0,0,0,0,1,0,0,0,0
32591,None,290.56,0.0,0.0,90,3136,19,0,0,0,0,0,0,0,1,0,0,0,0
17015,None,252.02,0.0,0.0,1,850,4,0,0,0,0,0,0,0,1,0,0,0,0
8461,None,269.28,0.0,0.0,1,2460,21,0,0,0,0,0,0,0,1,0,0,0,0
19675,None,297.83,0.0,0.0,40,4751,12,0,0,0,0,0,0,0,1,0,0,0,0
34742,None,292.77,0.0,0.0,1,1158,23,0,0,0,0,0,0,0,1,0,0,0,0
162,None,261.01,0.0,0.0,90,1305,23,0,0,0,0,0,0,0,1,0,0,0,0
37766,None,262.55,0.0,0.0,1,5947,8,0,0,0,0,0,0,0,1,0,0,0,0
41379,None,300.0,0.0,0.0,20,3775,19,0,0,0,0,0,0,0,1,0,0,0,0
9557,None,279.15,0.0,0.0,75,347,3,0,0,0,0,0,0,0,1,0,0,0,0
27037,None,291.53,0.0,0.0,75,5193,9,0,0,0,0,0,0,0,1,0,0,0,0
37481,None,297.29,0.0,0.0,1,2922,21,0,0,0,0,0,0,0,1,0,0,0,0
9067,None,281.68,0.0,0.0,1,663,2,0,0,0,0,0,0,0,1,0,0,0,0
1431,None,252.27,0.0,0.0,1,2583,5,0,0,0,0,0,0,0,1,0,0,0,0
15261,None,269.95,0.0,0.0,90,314,1,0,0,0,0,0,0,0,1,0,0,0,0
23252,None,300.79,0.0,0.0,1,5553,17,0,0,0,0,0,0,0,1,0,0,0,0
13975,None,269.87,0.25,0.0,64,2107,21,0,0,0,0,0,0,0,1,0,0,0,0
1619,None,297.41,0.0,0.0,75,6306,17,0,0,0,0,0,0,0,1,0,0,0,0
7710,None,292.3,0.0,0.0,5,2068,22,0,0,0,0,0,0,0,1,0,0,0,0
7736,None,281.85,0.0,0.0,20,5790,8,0,0,0,0,0,0,0,1,0,0,0,0
37051,None,286.51,0.0,0.0,40,6821,7,0,0,0,0,0,0,0,1,0,0,0,0
7531,None,288.07,0.0,0.0,0,755,4,0,0,0,0,0,0,0,1,0,0,0,0
17069,None,269.22,0.0,0.0,75,2839,5,0,0,0,0,0,0,0,1,0,0,0,0
13493,None,272.08,0.0,0.0,1,333,1,0,0,0,0,0,0,0,1,0,0,0,0
3384,None,269.21,0.0,0.0,1,4621,15,0,0,0,0,0,0,0,1,0,0,0,0
2839,None,292.78,1.15,0.0,90,5511,15,0,0,0,0,0,0,0,1,0,0,0,0
29312,None,270.79,0.0,0.0,1,5060,11,0,0,0,0,0,0,0,1,0,0,0,0
5105,None,261.22,0.0,0.0,1,426,5,0,0,0,0,0,0,0,1,0,0,0,0
15078,None,273.78,0.0,0.0,90,765,4,0,0,0,0,0,0,0,1,0,0,0,0
29309,None,261.69,0.0,0.0,1,3629,18,0,0,0,0,0,0,0,1,0,0,0,0
19715,None,292.15,0.0,0.0,1,1260,23,0,0,0,0,0,0,0,1,0,0,0,0
26201,None,285.96,0.0,0.0,90,5704,14,0,0,0,0,0,0,0,1,0,0,0,0
25279,None,290.38,0.0,0.0,92,1089,0,0,0,0,0,0,0,0,1,0,0,0,0
2096,None,291.77,0.0,0.0,40,5136,12,0,0,0,0,0,0,0,1,0,0,0,0
22436,None,253.07,0.0,0.0,20,4379,10,0,0,0,0,0,0,0,1,0,0,0,0
7999,None,273.93,0.0,0.0,90,275,2,0,0,0,0,0,0,0,1,0,0,0,0
29252,None,295.76,0.0,0.0,75,5078,11,0,0,0,0,0,0,0,1,0,0,0,0
16370,None,270.01,0.0,0.0,40,4195,11,0,0,0,0,0,0,0,1,0,0,0,0
5017,None,281.9,0.0,0.0,40,992,23,0,0,0,0,0,0,0,1,0,0,0,0
25122,None,286.32,0.0,0.0,90,265,2,0,0,0,0,0,0,0,1,0,0,0,0
17833,None,275.67,0.0,0.0,90,797,4,0,0,0,0,0,0,0,1,0,0,0,0
23284,None,277.06,0.0,0.0,90,671,2,0,0,0,0,0,0,0,1,0,0,0,0
18994,None,276.55,0.0,0.0,90,2350,22,0,0,0,0,0,0,0,1,0,0,0,0
18284,None,281.01,0.0,0.0,90,6192,17,0,0,0,0,0,0,0,1,0,0,0,0
24570,None,292.87,0.0,0.0,40,500,5,0,0,0,0,0,0,0,1,0,0,0,0
35525,None,297.14,0.0,0.0,44,4162,17,0,0,0,0,0,0,0,1,0,0,0,0
32373,None,289.58,0.0,0.0,40,5049,18,0,0,0,0,0,0,0,1,0,0,0,0
6397,None,293.89,0.0,0.0,40,648,0,0,0,0,0,0,0,0,1,0,0,0,0
28272,None,284.42,0.0,0.0,90,844,4,0,0,0,0,0,0,0,1,0,0,0,0
34865,None,275.93,0.0,0.0,90,2777,20,0,0,0,0,0,0,0,1,0,0,0,0
8329,None,263.76,0.0,0.0,64,3232,10,0,0,0,0,0,0,0,1,0,0,0,0
30268,None,278.04,0.0,0.0,64,3975,21,0,0,0,0,0,0,0,1,0,0,0,0
3471,None,294.21,0.0,0.0,75,384,4,0,0,0,0,0,0,0,1,0,0,0,0
14472,None,293.51,0.0,0.0,90,5011,14,0,0,0,0,0,0,0,1,0,0,0,0
18509,None,258.54,0.0,0.0,64,5210,6,0,0,0,0,0,0,0,1,0,0,0,0
30254,None,287.69,0.0,0.0,1,361,3,0,0,0,0,0,0,0,1,0,0,0,0
34501,None,275.85,0.0,0.0,20,4416,11,0,0,0,0,0,0,0,1,0,0,0,0
18394,None,273.75,0.0,0.0,75,2650,20,0,0,0,0,0,0,0,1,0,0,0,0
30447,None,285.94,0.0,0.0,90,2910,23,0,0,0,0,0,0,0,1,0,0,0,0
34051,None,296.83,0.0,0.0,40,4506,11,0,0,0,0,0,0,0,1,0,0,0,0
12448,None,253.57,0.0,0.0,5,3100,19,0,0,0,0,0,0,0,1,0,0,0,0
10028,None,267.14,0.0,0.0,90,4350,9,0,0,0,0,0,0,0,1,0,0,0,0
21621,None,297.86,0.43,0.0,75,1570,22,0,0,0,0,0,0,0,1,0,0,0,0
33787,None,271.98,0.0,0.0,1,349,3,0,0,0,0,0,0,0,1,0,0,0,0
16184,None,299.2,0.0,0.0,0,1321,0,0,0,0,0,0,0,0,1,0,0,0,0
9518,None,277.44,0.0,0.0,90,632,1,0,0,0,0,0,0,0,1,0,0,0,0
27386,None,282.62,0.0,0.0,20,3436,21,0,0,0,0,0,0,0,1,0,0,0,0
25051,None,293.78,0.0,0.0,40,4644,16,0,0,0,0,0,0,0,1,0,0,0,0
19194,None,271.62,0.0,0.0,90,2706,20,0,0,0,0,0,0,0,1,0,0,0,0
1651,None,264.76,0.0,0.0,1,406,1,0,0,0,0,0,0,0,1,0,0,0,0
33598,None,293.79,0.0,0.0,1,5077,9,0,0,0,0,0,0,0,1,0,0,0,0
33937,None,297.53,0.0,0.0,92,3361,19,0,0,0,0,0,0,0,1,0,0,0,0
10720,None,278.43,0.0,0.0,90,4536,10,0,0,0,0,0,0,0,1,0,0,0,0
6256,None,293.81,0.0,0.0,5,4991,11,0,0,0,0,0,0,0,1,0,0,0,0
28854,None,292.97,1.09,0.0,75,5700,7,0,0,0,0,0,0,0,1,0,0,0,0
5469,None,263.72,0.0,0.0,90,414,1,0,0,0,0,0,0,0,1,0,0,0,0
29411,None,272.86,0.0,0.0,5,1289,7,0,0,0,0,0,0,0,1,0,0,0,0
16044,None,273.49,0.0,0.0,1,883,1,0,0,0,0,0,0,0,1,0,0,0,0
10258,None,291.01,0.0,0.0,68,696,0,0,0,0,0,0,0,0,1,0,0,0,0
13428,None,269.69,0.0,0.0,90,825,6,0,0,0,0,0,0,0,1,0,0,0,0
37861,None,275.62,0.0,0.0,90,2452,20,0,0,0,0,0,0,0,1,0,0,0,0
21817,None,274.94,0.25,0.0,20,6227,16,0,0,0,0,0,0,0,1,0,0,0,0
541,None,291.22,0.0,0.0,90,4165,17,0,0,0,0,0,0,0,1,0,0,0,0
12693,None,286.9,0.0,0.0,1,652,0,0,0,0,0,0,0,0,1,0,0,0,0
5997,None,270.94,0.0,0.0,90,4255,15,0,0,0,0,0,0,0,1,0,0,0,0
3390,None,291.79,5.46,0.0,90,1481,6,0,0,0,0,0,0,0,1,0,0,0,0
28731,None,276.36,0.0,0.0,90,6629,16,0,0,0,0,0,0,0,1,0,0,0,0
14226,None,280.44,0.0,0.0,90,432,1,0,0,0,0,0,0,0,1,0,0,0,0
16029,None,295.65,0.0,0.0,90,2872,20,0,0,0,0,0,0,0,1,0,0,0,0
43318,None,273.86,0.0,0.0,90,904,4,0,0,0,0,0,0,0,1,0,0,0,0
11005,None,263.83,0.0,0.0,90,1444,8,0,0,0,0,0,0,0,1,0,0,0,0
36727,None,275.02,0.0,0.0,90,5279,6,0,0,0,0,0,0,0,1,0,0,0,0
27523,None,281.21,0.0,0.0,90,6539,7,0,0,0,0,0,0,0,1,0,0,0,0
6643,None,292.61,0.0,0.0,1,3958,10,0,0,0,0,0,0,0,1,0,0,0,0
29750,None,284.49,5.27,0.0,92,4463,12,0,0,0,0,0,0,0,1,0,0,0,0
23225,None,281.426,0.0,0.0,0,4532,13,0,0,0,0,0,0,0,1,0,0,0,0
16087,None,285.5,0.0,0.0,1,4673,12,0,0,0,0,0,0,0,1,0,0,0,0
3586,None,278.22,1.52,0.0,90,4884,18,0,0,0,0,0,0,0,1,0,0,0,0
29197,None,275.23,0.0,0.0,90,2939,20,0,0,0,0,0,0,0,1,0,0,0,0
36060,None,286.62,0.0,0.0,1,4300,18,0,0,0,0,0,0,0,1,0,0,0,0
2563,None,262.78,0.0,0.0,5,3306,19,0,0,0,0,0,0,0,1,0,0,0,0
27766,None,296.92,0.0,0.0,20,4730,11,0,0,0,0,0,0,0,1,0,0,0,0
40949,None,286.42,0.0,0.0,90,1508,22,0,0,0,0,0,0,0,1,0,0,0,0
37804,None,278.78,0.0,0.0,90,4725,14,0,0,0,0,0,0,0,1,0,0,0,0
33848,None,279.22,0.0,0.0,1,1079,23,0,0,0,0,0,0,0,1,0,0,0,0
38659,None,259.04,0.0,0.0,64,4521,14,0,0,0,0,0,0,0,1,0,0,0,0
26661,None,285.82,0.0,0.0,48,4584,11,0,0,0,0,0,0,0,1,0,0,0,0
14537,None,271.57,0.0,0.0,90,2816,19,0,0,0,0,0,0,0,1,0,0,0,0
2023,None,294.46,0.25,0.0,1,4107,13,0,0,0,0,0,0,0,1,0,0,0,0
13109,None,285.32,0.0,0.0,1,4827,13,0,0,0,0,0,0,0,1,0,0,0,0
42284,None,275.09,0.0,0.0,1,5445,15,0,0,0,0,0,0,0,1,0,0,0,0
7909,None,270.96,0.0,0.0,1,645,0,0,0,0,0,0,0,0,1,0,0,0,0
41974,None,286.29,0.0,0.0,1,5724,8,0,0,0,0,0,0,0,1,0,0,0,0
23705,None,271.62,0.0,0.0,90,526,1,0,0,0,0,0,0,0,1,0,0,0,0
1013,None,283.48,0.0,0.0,90,3048,19,0,0,0,0,0,0,0,1,0,0,0,0
18313,None,255.53,0.0,0.0,1,740,2,0,0,0,0,0,0,0,1,0,0,0,0
38019,None,287.84,0.0,0.0,1,6338,8,0,0,0,0,0,0,0,1,0,0,0,0
9596,None,281.72,0.0,0.0,40,3154,20,0,0,0,0,0,0,0,1,0,0,0,0
34947,None,295.32,0.0,0.0,40,3361,21,0,0,0,0,0,0,0,1,0,0,0,0
17081,None,258.69,0.0,0.0,75,4803,18,0,0,0,0,0,0,0,1,0,0,0,0
23762,None,267.02,0.0,0.0,90,393,1,0,0,0,0,0,0,0,1,0,0,0,0
12087,None,281.58,0.0,0.0,1,5409,6,0,0,0,0,0,0,0,1,0,0,0,0
5110,None,299.29,0.0,0.0,40,4911,12,0,0,0,0,0,0,0,1,0,0,0,0
24286,None,289.96,0.0,0.0,1,6173,17,0,0,0,0,0,0,0,1,0,0,0,0
34546,None,280.22,0.0,0.0,75,1513,22,0,0,0,0,0,0,0,1,0,0,0,0
36751,None,274.98,0.89,0.0,64,5994,15,0,0,0,0,0,0,0,1,0,0,0,0
15379,None,301.32,0.0,0.0,75,3783,16,0,0,0,0,0,0,0,1,0,0,0,0
23928,None,260.94,0.0,0.0,75,5525,15,0,0,0,0,0,0,0,1,0,0,0,0
40372,None,291.99,0.0,0.0,1,342,2,0,0,0,0,0,0,0,1,0,0,0,0
19873,None,273.15,0.25,0.0,64,2888,19,0,0,0,0,0,0,0,1,0,0,0,0
13944,None,298.01,0.0,0.0,40,6139,15,0,0,0,0,0,0,0,1,0,0,0,0
26832,None,286.81,0.0,0.0,90,3436,13,0,0,0,0,0,0,0,1,0,0,0,0
35851,None,275.49,0.0,0.0,75,4591,18,0,0,0,0,0,0,0,1,0,0,0,0
10805,None,297.13,0.0,0.0,92,5374,13,0,0,0,0,0,0,0,1,0,0,0,0
19033,None,272.28,0.0,0.0,90,2254,23,0,0,0,0,0,0,0,1,0,0,0,0
19363,None,282.42,0.0,0.0,90,2888,9,0,0,0,0,0,0,0,1,0,0,0,0
37900,None,271.59,0.0,0.0,40,257,2,0,0,0,0,0,0,0,1,0,0,0,0
2159,None,300.08,0.0,0.0,1,1489,6,0,0,0,0,0,0,0,1,0,0,0,0
31656,None,277.08,0.0,0.0,40,4875,14,0,0,0,0,0,0,0,1,0,0,0,0
11329,None,290.55,0.25,0.0,75,2385,21,0,0,0,0,0,0,0,1,0,0,0,0
25498,None,284.25,0.0,0.0,90,6052,15,0,0,0,0,0,0,0,1,0,0,0,0
14042,None,257.88,0.0,0.0,90,847,4,0,0,0,0,0,0,0,1,0,0,0,0
14566,None,274.15,0.0,0.0,1,4148,16,0,0,0,0,0,0,0,1,0,0,0,0
39213,None,296.35,0.0,0.0,75,4901,13,0,0,0,0,0,0,0,1,0,0,0,0
36735,None,283.01,0.0,0.0,0,4697,9,0,0,0,0,0,0,0,1,0,0,0,0
34196,None,272.28,0.0,0.0,1,533,0,0,0,0,0,0,0,0,1,0,0,0,0
3081,None,289.55,0.0,0.0,40,355,3,0,0,0,0,0,0,0,1,0,0,0,0
2520,None,267.775,0.0,0.0,0,1722,22,0,0,0,0,0,0,0,1,0,0,0,0
41680,None,283.94,0.0,0.0,75,2965,9,0,0,0,0,0,0,0,1,0,0,0,0
41865,None,293.22,0.0,0.0,1,391,1,0,0,0,0,0,0,0,1,0,0,0,0
38787,None,298.25,0.0,0.0,0,4597,13,0,0,0,0,0,0,0,1,0,0,0,0
16832,None,294.23,0.0,0.0,75,4837,11,0,0,0,0,0,0,0,1,0,0,0,0
25860,None,274.76,0.0,0.0,90,398,1,0,0,0,0,0,0,0,1,0,0,0,0
22656,None,279.01,0.0,0.0,1,821,1,0,0,0,0,0,0,0,1,0,0,0,0
36495,None,289.55,0.0,0.0,90,5095,14,0,0,0,0,0,0,0,1,0,0,0,0
22663,None,296.23,0.0,0.0,1,4370,18,0,0,0,0,0,0,0,1,0,0,0,0
29806,None,296.24,0.0,0.0,75,457,1,0,0,0,0,0,0,0,1,0,0,0,0
36068,None,285.81,0.0,0.0,1,5411,9,0,0,0,0,0,0,0,1,0,0,0,0
9496,None,256.15,0.0,0.0,75,4883,16,0,0,0,0,0,0,0,1,0,0,0,0
39019,None,285.62,0.0,0.0,1,2256,21,0,0,0,0,0,0,0,1,0,0,0,0
5926,None,292.282,0.0,0.0,92,835,1,0,0,0,0,0,0,0,1,0,0,0,0
29725,None,283.09,0.0,0.0,1,475,0,0,0,0,0,0,0,0,1,0,0,0,0
16406,None,291.54,0.0,0.0,40,1116,0,0,0,0,0,0,0,0,1,0,0,0,0
18450,None,294.15,0.0,0.0,1,4059,12,0,0,0,0,0,0,0,1,0,0,0,0
18037,None,276.38,0.0,0.0,90,6834,7,0,0,0,0,0,0,0,1,0,0,0,0
8894,None,302.82,0.0,0.0,20,5155,14,0,0,0,0,0,0,0,1,0,0,0,0
8706,None,291.08,0.0,0.0,1,5580,6,0,0,0,0,0,0,0,1,0,0,0,0
1376,None,280.32,0.0,0.0,1,6131,7,0,0,0,0,0,0,0,1,0,0,0,0
1724,None,299.25,0.0,0.0,1,4729,18,0,0,0,0,0,0,0,1,0,0,0,0
27044,None,275.18,0.0,0.0,90,1019,23,0,0,0,0,0,0,0,1,0,0,0,0
3754,None,260.09,0.0,0.0,1,1445,22,0,0,0,0,0,0,0,1,0,0,0,0
29739,None,284.6,0.0,0.0,90,340,3,0,0,0,0,0,0,0,1,0,0,0,0
20567,None,278.08,0.0,0.0,90,359,5,0,0,0,0,0,0,0,1,0,0,0,0
36850,None,275.35,0.0,0.0,90,492,0,0,0,0,0,0,0,0,1,0,0,0,0
26062,None,278.34,0.0,0.0,1,6217,16,0,0,0,0,0,0,0,1,0,0,0,0
24858,None,293.43,0.25,0.0,90,5926,7,0,0,0,0,0,0,0,1,0,0,0,0
13057,None,277.47,0.0,0.0,1,514,3,0,0,0,0,0,0,0,1,0,0,0,0
19921,None,289.75,0.0,0.0,1,349,3,0,0,0,0,0,0,0,1,0,0,0,0
28444,None,290.43,0.0,0.0,75,5397,8,0,0,0,0,0,0,0,1,0,0,0,0
23387,None,291.62,0.0,0.0,90,4560,16,0,0,0,0,0,0,0,1,0,0,0,0
20714,None,293.79,3.1,0.0,90,3017,19,0,0,0,0,0,0,0,1,0,0,0,0
28927,None,285.15,0.0,0.0,90,646,0,0,0,0,0,0,0,0,1,0,0,0,0
14571,None,274.15,0.0,0.0,90,2843,18,0,0,0,0,0,0,0,1,0,0,0,0
29334,None,269.71,0.0,0.0,1,4203,10,0,0,0,0,0,0,0,1,0,0,0,0
17030,None,269.1,0.0,0.0,90,2546,13,0,0,0,0,0,0,0,1,0,0,0,0
23911,None,278.15,0.0,0.0,90,6735,17,0,0,0,0,0,0,0,1,0,0,0,0
33069,None,289.42,0.0,0.0,1,6003,6,0,0,0,0,0,0,0,1,0,0,0,0
14215,None,264.07,0.0,0.0,1,286,2,0,0,0,0,0,0,0,1,0,0,0,0
15997,None,273.52,0.0,0.0,1,6527,16,0,0,0,0,0,0,0,1,0,0,0,0
39933,None,270.11,0.0,0.0,1,2720,5,0,0,0,0,0,0,0,1,0,0,0,0
28044,None,290.9,0.0,0.0,90,3487,19,0,0,0,0,0,0,0,1,0,0,0,0
41045,None,302.87,0.0,0.0,1,4321,12,0,0,0,0,0,0,0,1,0,0,0,0
37643,None,281.37,0.0,0.0,90,4534,10,0,0,0,0,0,0,0,1,0,0,0,0
10736,None,287.54,0.0,0.0,1,976,4,0,0,0,0,0,0,0,1,0,0,0,0
30841,None,275.15,0.0,0.0,90,3854,10,0,0,0,0,0,0,0,1,0,0,0,0
12258,None,252.21,0.0,0.0,1,2422,22,0,0,0,0,0,0,0,1,0,0,0,0
18544,None,290.54,0.0,0.0,90,2582,21,0,0,0,0,0,0,0,1,0,0,0,0
33453,None,287.82,0.0,0.0,56,6291,15,0,0,0,0,0,0,0,1,0,0,0,0
42068,None,273.65,0.0,0.0,40,3069,21,0,0,0,0,0,0,0,1,0,0,0,0
11435,None,263.19,0.0,0.0,100,526,0,0,0,0,0,0,0,0,1,0,0,0,0
14291,None,267.81,0.0,0.0,20,2958,20,0,0,0,0,0,0,0,1,0,0,0,0
2461,None,277.67,0.0,0.0,1,4909,10,0,0,0,0,0,0,0,1,0,0,0,0
12275,None,297.46,0.0,0.0,1,3207,20,0,0,0,0,0,0,0,1,0,0,0,0
27413,None,274.22,0.0,0.0,90,5159,8,0,0,0,0,0,0,0,1,0,0,0,0
11889,None,296.55,0.0,0.0,8,4199,13,0,0,0,0,0,0,0,1,0,0,0,0
39896,None,283.91,0.0,0.0,20,5963,14,0,0,0,0,0,0,0,1,0,0,0,0
38714,None,294.62,0.0,0.0,40,2929,20,0,0,0,0,0,0,0,1,0,0,0,0
4583,None,273.65,0.0,0.0,20,2191,7,0,0,0,0,0,0,0,1,0,0,0,0
22168,None,284.15,0.0,0.0,90,2377,21,0,0,0,0,0,0,0,1,0,0,0,0
26806,None,290.8,0.0,0.0,1,348,3,0,0,0,0,0,0,0,1,0,0,0,0
23953,None,294.94,0.0,0.0,90,4820,14,0,0,0,0,0,0,0,1,0,0,0,0
16905,None,270.01,0.0,0.0,20,6676,7,0,0,0,0,0,0,0,1,0,0,0,0
29921,None,285.39,0.56,0.0,90,5899,17,0,0,0,0,0,0,0,1,0,0,0,0
42220,None,265.47,0.0,0.0,90,2925,19,0,0,0,0,0,0,0,1,0,0,0,0
3983,None,294.28,0.0,0.0,0,4678,10,0,0,0,0,0,0,0,1,0,0,0,0
39071,None,276.08,0.0,0.0,90,4315,18,0,0,0,0,0,0,0,1,0,0,0,0
33548,None,280.562,0.0,0.0,0,4634,18,0,0,0,0,0,0,0,1,0,0,0,0
17153,None,274.3,0.0,0.0,90,2823,18,0,0,0,0,0,0,0,1,0,0,0,0
21991,None,278.976,0.0,0.0,100,5380,7,0,0,0,0,0,0,0,1,0,0,0,0
5978,None,302.1,0.0,0.0,48,5307,17,0,0,0,0,0,0,0,1,0,0,0,0
25227,None,269.13,0.0,0.0,1,4880,16,0,0,0,0,0,0,0,1,0,0,0,0
20131,None,271.81,0.0,0.0,90,1326,0,0,0,0,0,0,0,0,1,0,0,0,0
34964,None,298.04,0.0,0.0,90,3724,19,0,0,0,0,0,0,0,1,0,0,0,0
43260,None,273.95,0.0,0.0,90,5108,12,0,0,0,0,0,0,0,1,0,0,0,0
20669,None,271.57,0.0,0.0,90,3866,10,0,0,0,0,0,0,0,1,0,0,0,0
12504,None,288.42,0.0,0.0,40,1151,1,0,0,0,0,0,0,0,1,0,0,0,0
26189,None,285.55,0.0,0.0,90,4083,19,0,0,0,0,0,0,0,1,0,0,0,0
6979,None,271.34,0.0,0.0,64,4435,18,0,0,0,0,0,0,0,1,0,0,0,0
32125,None,273.75,0.0,0.0,5,1898,21,0,0,0,0,0,0,0,1,0,0,0,0
11824,None,277.81,0.0,0.0,5,3049,13,0,0,0,0,0,0,0,1,0,0,0,0
25538,None,279.03,0.0,0.0,90,4540,11,0,0,0,0,0,0,0,1,0,0,0,0
31182,None,251.07,0.0,0.0,1,2728,5,0,0,0,0,0,0,0,1,0,0,0,0
35144,None,279.27,0.0,0.0,20,3180,22,0,0,0,0,0,0,0,1,0,0,0,0
17630,None,289.33,0.25,0.0,90,617,0,0,0,0,0,0,0,0,1,0,0,0,0
23888,None,281.58,0.0,0.0,64,797,4,0,0,0,0,0,0,0,1,0,0,0,0
39279,None,304.85,0.0,0.0,20,5442,15,0,0,0,0,0,0,0,1,0,0,0,0
13279,None,292.78,0.0,0.0,1,449,1,0,0,0,0,0,0,0,1,0,0,0,0
28270,None,298.39,1.02,0.0,90,4494,13,0,0,0,0,0,0,0,1,0,0,0,0
5439,None,258.34,0.0,0.0,5,4141,10,0,0,0,0,0,0,0,1,0,0,0,0
10759,None,256.09,0.0,0.0,0,2219,21,0,0,0,0,0,0,0,1,0,0,0,0
39261,None,290.76,0.0,0.0,1,3599,19,0,0,0,0,0,0,0,1,0,0,0,0
29956,None,294.4,0.0,0.0,75,6396,16,0,0,0,0,0,0,0,1,0,0,0,0
