,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
30896,None,273.88,0.0,0.0,90,2557,20,0,0,0,0,0,0,0,1,0,0,0,0
16716,None,277.96,0.0,0.0,90,4800,18,0,0,0,0,0,0,0,1,0,0,0,0
41238,None,251.15,0.0,0.0,1,261,3,0,0,0,0,0,0,0,1,0,0,0,0
39582,None,269.49,0.0,0.0,90,389,1,0,0,0,0,0,0,0,1,0,0,0,0
14199,None,269.23,0.0,0.0,40,3479,8,0,0,0,0,0,0,0,1,0,0,0,0
9784,None,255.0,0.0,0.0,1,4309,11,0,0,0,0,0,0,0,1,0,0,0,0
40268,None,285.76,0.0,0.0,1,1909,0,0,0,0,0,0,0,0,1,0,0,0,0
39944,None,298.33,0.0,0.0,90,4316,11,0,0,0,0,0,0,0,1,0,0,0,0
3613,None,278.07,0.0,0.0,20,5112,9,0,0,0,0,0,0,0,1,0,0,0,0
37575,None,293.82,0.0,0.0,90,397,1,0,0,0,0,0,0,0,1,0,0,0,0
42334,None,272.36,0.0,0.0,75,6006,11,0,0,0,0,0,0,0,1,0,0,0,0
32669,None,281.71,0.0,0.0,20,3846,18,0,0,0,0,0,0,0,1,0,0,0,0
5938,None,272.37,0.0,0.0,90,4989,11,0,0,0,0,0,0,0,1,0,0,0,0
35816,None,274.06,0.0,0.0,1,5875,15,0,0,0,0,0,0,0,1,0,0,0,0
38406,None,282.5,0.0,0.0,90,942,4,0,0,0,0,0,0,0,1,0,0,0,0
11062,None,300.42,0.0,0.0,40,3353,19,0,0,0,0,0,0,0,1,0,0,0,0
435,None,296.8,0.0,0.0,40,4767,11,0,0,0,0,0,0,0,1,0,0,0,0
34152,None,273.15,0.0,0.0,75,5121,9,0,0,0,0,0,0,0,1,0,0,0,0
31703,None,300.29,0.0,0.0,40,3267,21,0,0,0,0,0,0,0,1,0,0,0,0
5047,None,261.6,0.0,0.0,90,4327,10,0,0,0,0,0,0,0,1,0,0,0,0
4012,None,279.88,0.0,0.0,90,335,4,0,0,0,0,0,0,0,1,0,0,0,0
31823,None,291.7,0.0,0.0,1,321,3,0,0,0,0,0,0,0,1,0,0,0,0
3618,None,249.48,0.0,0.0,1,2439,5,0,0,0,0,0,0,0,1,0,0,0,0
19157,None,279.55,0.0,0.0,90,2381,22,0,0,0,0,0,0,0,1,0,0,0,0
22870,None,279.62,0.0,0.0,40,6525,17,0,0,0,0,0,0,0,1,0,0,0,0
42450,None,276.55,0.0,0.0,90,4982,18,0,0,0,0,0,0,0,1,0,0,0,0
9630,None,270.82,0.0,0.0,90,5032,8,0,0,0,0,0,0,0,1,0,0,0,0
23801,None,288.69,0.0,0.0,90,692,4,0,0,0,0,0,0,0,1,0,0,0,0
2762,None,288.53,0.0,0.0,90,5844,17,0,0,0,0,0,0,0,1,0,0,0,0
37990,None,266.06,0.0,0.0,64,4302,11,0,0,0,0,0,0,0,1,0,0,0,0
3058,None,251.13,0.0,0.0,1,5133,16,0,0,0,0,0,0,0,1,0,0,0,0
37799,None,264.62,0.0,0.0,90,2240,20,0,0,0,0,0,0,0,1,0,0,0,0
7740,None,260.59,0.0,0.0,100,5410,9,0,0,0,0,0,0,0,1,0,0,0,0
321,None,296.58,0.0,0.0,1,4557,13,0,0,0,0,0,0,0,1,0,0,0,0
22713,None,281.28,0.0,0.0,90,5453,6,0,0,0,0,0,0,0,1,0,0,0,0
399,None,300.79,0.0,0.0,1,4961,12,0,0,0,0,0,0,0,1,0,0,0,0
31097,None,285.35,0.0,0.0,5,6581,7,0,0,0,0,0,0,0,1,0,0,0,0
37624,None,275.68,0.0,0.0,75,2630,22,0,0,0,0,0,0,0,1,0,0,0,0
34320,None,266.15,0.0,0.0,90,2365,20,0,0,0,0,0,0,0,1,0,0,0,0
3606,None,287.586,0.0,0.0,92,2886,20,0,0,0,0,0,0,0,1,0,0,0,0
9548,None,268.86,0.0,0.0,90,339,3,0,0,0,0,0,0,0,1,0,0,0,0
18189,None,286.72,0.0,0.0,40,2921,20,0,0,0,0,0,0,0,1,0,0,0,0
35634,None,289.29,0.0,0.0,1,424,3,0,0,0,0,0,0,0,1,0,0,0,0
9907,None,297.0,0.0,0.0,40,4941,13,0,0,0,0,0,0,0,1,0,0,0,0
7632,None,273.11,0.0,0.0,90,4108,10,0,0,0,0,0,0,0,1,0,0,0,0
28764,None,292.07,0.0,0.0,1,5891,15,0,0,0,0,0,0,0,1,0,0,0,0
29407,None,299.58,0.0,0.0,20,6609,16,0,0,0,0,0,0,0,1,0,0,0,0
31653,None,269.22,0.0,0.0,1,513,5,0,0,0,0,0,0,0,1,0,0,0,0
5904,None,280.36,0.0,0.0,0,6307,7,0,0,0,0,0,0,0,1,0,0,0,0
40010,None,293.15,0.0,0.0,90,969,23,0,0,0,0,0,0,0,1,0,0,0,0
27613,None,291.26,0.0,0.0,88,2838,20,0,0,0,0,0,0,0,1,0,0,0,0
39059,None,292.32,0.42,0.0,90,3467,19,0,0,0,0,0,0,0,1,0,0,0,0
2060,None,294.13,1.04,0.0,90,3047,20,0,0,0,0,0,0,0,1,0,0,0,0
36709,None,293.61,0.0,0.0,75,3840,10,0,0,0,0,0,0,0,1,0,0,0,0
37505,None,294.73,0.0,0.0,44,353,2,0,0,0,0,0,0,0,1,0,0,0,0
19971,None,300.89,0.0,0.0,1,4084,13,0,0,0,0,0,0,0,1,0,0,0,0
40110,None,291.21,0.0,0.0,90,440,1,0,0,0,0,0,0,0,1,0,0,0,0
19736,None,275.08,0.0,0.0,90,4779,9,0,0,0,0,0,0,0,1,0,0,0,0
20095,None,289.75,0.0,0.0,90,5822,8,0,0,0,0,0,0,0,1,0,0,0,0
17494,None,299.98,0.0,0.0,40,5121,18,0,0,0,0,0,0,0,1,0,0,0,0
12448,None,253.57,0.0,0.0,5,3100,19,0,0,0,0,0,0,0,1,0,0,0,0
41880,None,260.72,0.0,0.0,75,4245,18,0,0,0,0,0,0,0,1,0,0,0,0
18104,None,281.18,0.0,0.0,1,273,2,0,0,0,0,0,0,0,1,0,0,0,0
14556,None,283.33,0.0,0.0,57,4076,12,0,0,0,0,0,0,0,1,0,0,0,0
5705,None,262.54,0.0,0.0,1,496,2,0,0,0,0,0,0,0,1,0,0,0,0
28758,None,284.77,0.0,0.0,0,6344,17,0,0,0,0,0,0,0,1,0,0,0,0
39100,None,260.48,0.0,0.0,75,4686,11,0,0,0,0,0,0,0,1,0,0,0,0
4275,None,268.31,0.0,0.0,90,2229,22,0,0,0,0,0,0,0,1,0,0,0,0
21499,None,282.69,0.0,0.0,75,4429,12,0,0,0,0,0,0,0,1,0,0,0,0
13841,None,293.19,0.0,0.0,75,4755,16,0,0,0,0,0,0,0,1,0,0,0,0
6283,None,278.72,0.0,0.0,90,304,3,0,0,0,0,0,0,0,1,0,0,0,0
466,None,265.49,0.0,0.0,90,4062,10,0,0,0,0,0,0,0,1,0,0,0,0
13616,None,289.4,0.0,0.0,76,4478,17,0,0,0,0,0,0,0,1,0,0,0,0
20242,None,272.28,0.0,0.0,90,624,5,0,0,0,0,0,0,0,1,0,0,0,0
41830,None,274.41,0.0,0.0,75,4370,11,0,0,0,0,0,0,0,1,0,0,0,0
28858,None,284.55,0.0,0.0,93,4342,15,0,0,0,0,0,0,0,1,0,0,0,0
19164,None,301.15,0.0,0.0,40,3799,18,0,0,0,0,0,0,0,1,0,0,0,0
14107,None,275.153,0.0,0.0,0,5207,9,0,0,0,0,0,0,0,1,0,0,0,0
15617,None,292.61,0.0,0.0,90,4634,11,0,0,0,0,0,0,0,1,0,0,0,0
18994,None,276.55,0.0,0.0,90,2350,22,0,0,0,0,0,0,0,1,0,0,0,0
10508,None,259.66,0.0,0.0,64,2572,20,0,0,0,0,0,0,0,1,0,0,0,0
24506,None,280.88,0.0,0.0,75,1400,6,0,0,0,0,0,0,0,1,0,0,0,0
32691,None,275.34,0.0,0.0,90,4853,9,0,0,0,0,0,0,0,1,0,0,0,0
43225,None,268.94,0.0,0.0,75,1871,22,0,0,0,0,0,0,0,1,0,0,0,0
37032,None,292.81,1.78,0.0,80,1791,22,0,0,0,0,0,0,0,1,0,0,0,0
3200,None,292.02,0.0,0.0,75,1150,7,0,0,0,0,0,0,0,1,0,0,0,0
35007,None,287.23,0.0,0.0,90,4959,9,0,0,0,0,0,0,0,1,0,0,0,0
17535,None,286.25,0.0,0.0,1,1560,22,0,0,0,0,0,0,0,1,0,0,0,0
2994,None,276.37,0.0,0.0,90,2983,20,0,0,0,0,0,0,0,1,0,0,0,0
11425,None,297.43,0.0,0.0,1,877,1,0,0,0,0,0,0,0,1,0,0,0,0
34402,None,285.47,0.0,0.0,40,5156,13,0,0,0,0,0,0,0,1,0,0,0,0
25632,None,277.64,0.0,0.0,90,330,1,0,0,0,0,0,0,0,1,0,0,0,0
23113,None,290.96,0.51,0.0,88,286,2,0,0,0,0,0,0,0,1,0,0,0,0
4046,None,284.0,0.0,0.0,40,4298,10,0,0,0,0,0,0,0,1,0,0,0,0
21117,None,290.48,0.0,0.0,75,6205,8,0,0,0,0,0,0,0,1,0,0,0,0
25352,None,266.19,0.0,0.0,1,1300,6,0,0,0,0,0,0,0,1,0,0,0,0
20036,None,296.28,0.0,0.0,12,4061,10,0,0,0,0,0,0,0,1,0,0,0,0
6500,None,293.62,0.0,0.0,0,369,3,0,0,0,0,0,0,0,1,0,0,0,0
37952,None,291.37,0.0,0.0,90,6165,8,0,0,0,0,0,0,0,1,0,0,0,0
9182,None,274.21,0.0,0.0,90,5446,13,0,0,0,0,0,0,0,1,0,0,0,0
18896,None,279.22,0.0,0.0,1,762,5,0,0,0,0,0,0,0,1,0,0,0,0
35391,None,272.49,0.0,0.0,90,524,3,0,0,0,0,0,0,0,1,0,0,0,0
22740,None,291.57,0.0,0.0,75,1011,7,0,0,0,0,0,0,0,1,0,0,0,0
24464,None,274.01,0.0,0.0,90,5556,8,0,0,0,0,0,0,0,1,0,0,0,0
28809,None,271.58,0.0,0.0,64,2744,5,0,0,0,0,0,0,0,1,0,0,0,0
8064,None,274.58,0.0,0.0,90,5665,6,0,0,0,0,0,0,0,1,0,0,0,0
30039,None,285.54,0.0,0.0,90,5266,12,0,0,0,0,0,0,0,1,0,0,0,0
17306,None,294.8,0.0,0.0,90,5691,15,0,0,0,0,0,0,0,1,0,0,0,0
16725,None,297.07,0.0,0.0,0,3456,19,0,0,0,0,0,0,0,1,0,0,0,0
29095,None,287.58,0.0,0.0,75,6261,7,0,0,0,0,0,0,0,1,0,0,0,0
18135,None,294.68,4.38,0.0,90,3039,21,0,0,0,0,0,0,0,1,0,0,0,0
40447,None,278.69,0.0,0.0,90,5665,15,0,0,0,0,0,0,0,1,0,0,0,0
35468,None,257.31,0.0,0.0,91,3676,12,0,0,0,0,0,0,0,1,0,0,0,0
24882,None,293.48,0.0,0.0,68,2620,20,0,0,0,0,0,0,0,1,0,0,0,0
22600,None,274.15,0.0,0.0,90,4056,9,0,0,0,0,0,0,0,1,0,0,0,0
9085,None,292.61,0.0,0.0,90,464,2,0,0,0,0,0,0,0,1,0,0,0,0
14133,None,261.55,0.0,0.0,20,2927,13,0,0,0,0,0,0,0,1,0,0,0,0
8951,None,293.94,0.0,0.0,1,2227,23,0,0,0,0,0,0,0,1,0,0,0,0
8857,None,270.15,0.0,0.0,1,6198,7,0,0,0,0,0,0,0,1,0,0,0,0
38448,None,269.31,0.0,0.0,1,353,2,0,0,0,0,0,0,0,1,0,0,0,0
39542,None,294.23,2.61,0.0,75,4175,15,0,0,0,0,0,0,0,1,0,0,0,0
22210,None,286.75,0.0,0.0,1,1092,23,0,0,0,0,0,0,0,1,0,0,0,0
16191,None,275.84,0.0,0.0,1,1822,23,0,0,0,0,0,0,0,1,0,0,0,0
10254,None,295.82,0.0,0.0,75,2353,21,0,0,0,0,0,0,0,1,0,0,0,0
18187,None,276.89,0.0,0.0,1,5156,14,0,0,0,0,0,0,0,1,0,0,0,0
13545,None,287.81,0.25,0.0,90,306,2,0,0,0,0,0,0,0,1,0,0,0,0
2864,None,272.71,0.0,0.0,90,505,3,0,0,0,0,0,0,0,1,0,0,0,0
4979,None,268.79,0.0,0.0,90,2935,10,0,0,0,0,0,0,0,1,0,0,0,0
29184,None,268.9,0.0,0.0,100,353,1,0,0,0,0,0,0,0,1,0,0,0,0
35383,None,276.793,0.0,0.0,64,606,4,0,0,0,0,0,0,0,1,0,0,0,0
3566,None,262.28,0.0,0.0,64,417,1,0,0,0,0,0,0,0,1,0,0,0,0
14789,None,286.58,0.0,0.0,90,5823,17,0,0,0,0,0,0,0,1,0,0,0,0
16109,None,288.55,0.0,0.0,40,2994,5,0,0,0,0,0,0,0,1,0,0,0,0
28247,None,285.99,0.0,0.0,76,5905,15,0,0,0,0,0,0,0,1,0,0,0,0
32440,None,276.59,0.0,0.0,75,4575,18,0,0,0,0,0,0,0,1,0,0,0,0
35602,None,293.08,0.0,0.0,40,2712,9,0,0,0,0,0,0,0,1,0,0,0,0
23802,None,269.15,0.0,0.0,1,2070,20,0,0,0,0,0,0,0,1,0,0,0,0
12787,None,297.79,0.0,0.0,75,4836,11,0,0,0,0,0,0,0,1,0,0,0,0
29687,None,270.85,0.0,0.0,20,6888,8,0,0,0,0,0,0,0,1,0,0,0,0
26781,None,269.48,0.0,0.0,1,500,4,0,0,0,0,0,0,0,1,0,0,0,0
25592,None,281.55,0.0,0.0,1,238,2,0,0,0,0,0,0,0,1,0,0,0,0
9749,None,280.55,0.0,0.0,90,721,5,0,0,0,0,0,0,0,1,0,0,0,0
17372,None,281.54,0.0,0.0,0,4365,11,0,0,0,0,0,0,0,1,0,0,0,0
31710,None,287.37,0.0,0.0,0,5353,16,0,0,0,0,0,0,0,1,0,0,0,0
23612,None,271.43,0.0,0.0,90,242,1,0,0,0,0,0,0,0,1,0,0,0,0
31845,None,300.15,0.0,0.0,0,4765,10,0,0,0,0,0,0,0,1,0,0,0,0
41939,None,283.31,0.25,0.0,76,4724,18,0,0,0,0,0,0,0,1,0,0,0,0
1415,None,282.02,0.0,0.0,100,3815,10,0,0,0,0,0,0,0,1,0,0,0,0
23169,None,293.19,0.0,0.0,1,413,1,0,0,0,0,0,0,0,1,0,0,0,0
21572,None,269.75,0.0,0.0,90,2856,20,0,0,0,0,0,0,0,1,0,0,0,0
27125,None,287.38,0.0,0.0,1,5741,6,0,0,0,0,0,0,0,1,0,0,0,0
39847,None,296.43,0.0,0.0,40,2835,22,0,0,0,0,0,0,0,1,0,0,0,0
9134,None,274.69,0.0,0.0,1,2941,20,0,0,0,0,0,0,0,1,0,0,0,0
25935,None,274.4,0.0,0.0,40,4789,9,0,0,0,0,0,0,0,1,0,0,0,0
40600,None,271.48,0.0,0.0,1,4389,12,0,0,0,0,0,0,0,1,0,0,0,0
38988,None,288.6,0.0,0.0,90,2912,18,0,0,0,0,0,0,0,1,0,0,0,0
6295,None,294.52,0.0,0.0,1,4725,11,0,0,0,0,0,0,0,1,0,0,0,0
25051,None,293.78,0.0,0.0,40,4644,16,0,0,0,0,0,0,0,1,0,0,0,0
23295,None,268.72,0.0,0.0,90,5424,6,0,0,0,0,0,0,0,1,0,0,0,0
28748,None,283.52,0.0,0.0,75,5944,17,0,0,0,0,0,0,0,1,0,0,0,0
40944,None,286.48,0.25,0.0,90,2615,21,0,0,0,0,0,0,0,1,0,0,0,0
5667,None,274.71,0.0,0.0,90,2730,19,0,0,0,0,0,0,0,1,0,0,0,0
33547,None,302.1,0.0,0.0,90,2730,20,0,0,0,0,0,0,0,1,0,0,0,0
38210,None,276.05,0.0,0.0,1,341,3,0,0,0,0,0,0,0,1,0,0,0,0
40519,None,260.19,0.0,0.0,20,1243,9,0,0,0,0,0,0,0,1,0,0,0,0
20335,None,298.75,0.0,0.0,1,5012,12,0,0,0,0,0,0,0,1,0,0,0,0
17609,None,272.79,0.0,0.0,90,2827,20,0,0,0,0,0,0,0,1,0,0,0,0
12071,None,262.47,0.0,0.0,1,4027,17,0,0,0,0,0,0,0,1,0,0,0,0
15450,None,292.97,1.09,0.0,75,5700,7,0,0,0,0,0,0,0,1,0,0,0,0
25658,None,283.9790000000001,0.0,0.0,0,4341,10,0,0,0,0,0,0,0,1,0,0,0,0
6986,None,274.08,0.0,0.0,90,5370,6,0,0,0,0,0,0,0,1,0,0,0,0
19044,None,280.51,0.0,0.0,1,5628,6,0,0,0,0,0,0,0,1,0,0,0,0
1250,None,286.02,0.0,0.0,0,935,4,0,0,0,0,0,0,0,1,0,0,0,0
23519,None,275.77,0.0,0.0,90,2786,5,0,0,0,0,0,0,0,1,0,0,0,0
13211,None,286.15,0.0,0.0,40,6618,16,0,0,0,0,0,0,0,1,0,0,0,0
33561,None,273.58,0.0,0.0,90,3085,20,0,0,0,0,0,0,0,1,0,0,0,0
8749,None,277.94,1.4,0.0,92,2934,20,0,0,0,0,0,0,0,1,0,0,0,0
21051,None,273.86,0.0,0.0,90,904,4,0,0,0,0,0,0,0,1,0,0,0,0
11431,None,302.36,0.0,0.0,1,5115,15,0,0,0,0,0,0,0,1,0,0,0,0
3038,None,273.49,0.0,0.0,1,4284,18,0,0,0,0,0,0,0,1,0,0,0,0
40987,None,296.28,0.0,0.0,90,5934,15,0,0,0,0,0,0,0,1,0,0,0,0
42487,None,281.24,0.0,0.0,1,4477,11,0,0,0,0,0,0,0,1,0,0,0,0
12025,None,286.02,0.0,0.0,1,3022,22,0,0,0,0,0,0,0,1,0,0,0,0
21439,None,288.45,0.0,0.0,0,427,1,0,0,0,0,0,0,0,1,0,0,0,0
33449,None,286.46,0.0,0.0,1,4711,18,0,0,0,0,0,0,0,1,0,0,0,0
9791,None,272.75,0.0,0.0,1,1102,0,0,0,0,0,0,0,0,1,0,0,0,0
24521,None,286.97,0.0,0.0,1,3035,20,0,0,0,0,0,0,0,1,0,0,0,0
13076,None,298.2,0.25,0.0,32,6045,15,0,0,0,0,0,0,0,1,0,0,0,0
2986,None,289.84,0.0,0.0,90,5764,8,0,0,0,0,0,0,0,1,0,0,0,0
25532,None,276.08,0.0,0.0,90,5933,8,0,0,0,0,0,0,0,1,0,0,0,0
35974,None,285.3,0.0,0.0,90,5870,6,0,0,0,0,0,0,0,1,0,0,0,0
35592,None,268.35,0.0,0.0,64,367,3,0,0,0,0,0,0,0,1,0,0,0,0
33936,None,277.15,0.0,0.0,90,5948,14,0,0,0,0,0,0,0,1,0,0,0,0
5845,None,277.36,0.0,0.0,40,3267,19,0,0,0,0,0,0,0,1,0,0,0,0
4122,None,270.95,0.0,0.0,1,318,3,0,0,0,0,0,0,0,1,0,0,0,0
13062,None,299.12,0.25,0.0,1,3196,20,0,0,0,0,0,0,0,1,0,0,0,0
26372,None,290.82,0.0,0.0,90,922,4,0,0,0,0,0,0,0,1,0,0,0,0
3760,None,290.55,0.0,0.0,90,5203,8,0,0,0,0,0,0,0,1,0,0,0,0
6430,None,290.12,0.0,0.0,75,6038,6,0,0,0,0,0,0,0,1,0,0,0,0
32780,None,266.46,0.0,0.0,90,4956,13,0,0,0,0,0,0,0,1,0,0,0,0
30588,None,275.09,0.0,0.0,1,413,1,0,0,0,0,0,0,0,1,0,0,0,0
29247,None,287.89,0.0,0.0,80,2817,22,0,0,0,0,0,0,0,1,0,0,0,0
15047,None,300.82,0.0,0.0,1,6019,17,0,0,0,0,0,0,0,1,0,0,0,0
2214,None,289.75,0.0,0.0,1,5031,14,0,0,0,0,0,0,0,1,0,0,0,0
110,None,275.19,0.0,0.0,75,805,1,0,0,0,0,0,0,0,1,0,0,0,0
10142,None,295.29,0.0,0.0,5,4918,13,0,0,0,0,0,0,0,1,0,0,0,0
6426,None,294.97,0.51,0.0,0,2915,20,0,0,0,0,0,0,0,1,0,0,0,0
9067,None,281.68,0.0,0.0,1,663,2,0,0,0,0,0,0,0,1,0,0,0,0
38281,None,262.6,0.0,0.0,90,3126,19,0,0,0,0,0,0,0,1,0,0,0,0
38476,None,292.36,0.0,0.0,90,3022,5,0,0,0,0,0,0,0,1,0,0,0,0
24046,None,259.16,0.51,0.0,64,303,4,0,0,0,0,0,0,0,1,0,0,0,0
5970,None,292.02,27.57,0.0,90,492,0,0,0,0,0,0,0,0,1,0,0,0,0
32696,None,295.61,0.0,0.0,90,2900,5,0,0,0,0,0,0,0,1,0,0,0,0
23450,None,299.89,0.0,0.0,1,3162,20,0,0,0,0,0,0,0,1,0,0,0,0
24596,None,283.35,0.25,0.0,92,5670,6,0,0,0,0,0,0,0,1,0,0,0,0
12168,None,303.18,0.0,0.0,75,4259,18,0,0,0,0,0,0,0,1,0,0,0,0
35216,None,306.58,0.0,0.0,1,3858,17,0,0,0,0,0,0,0,1,0,0,0,0
1864,None,293.55,0.0,0.0,90,3957,15,0,0,0,0,0,0,0,1,0,0,0,0
12155,None,293.69,0.0,0.0,75,5267,17,0,0,0,0,0,0,0,1,0,0,0,0
9403,None,285.19,0.25,0.0,75,320,1,0,0,0,0,0,0,0,1,0,0,0,0
27848,None,280.51,0.25,0.0,90,770,1,0,0,0,0,0,0,0,1,0,0,0,0
8478,None,295.0,0.0,0.0,0,3357,18,0,0,0,0,0,0,0,1,0,0,0,0
30236,None,276.62,0.0,0.0,90,550,0,0,0,0,0,0,0,0,1,0,0,0,0
38786,None,271.06,0.0,0.0,64,951,0,0,0,0,0,0,0,0,1,0,0,0,0
31837,None,296.49,0.0,0.0,20,3731,19,0,0,0,0,0,0,0,1,0,0,0,0
28445,None,278.631,0.0,0.0,0,2314,21,0,0,0,0,0,0,0,1,0,0,0,0
14300,None,284.89,0.0,0.0,1,4592,18,0,0,0,0,0,0,0,1,0,0,0,0
10135,None,301.22,0.0,0.0,90,5141,17,0,0,0,0,0,0,0,1,0,0,0,0
39044,None,288.68,0.0,0.0,90,555,0,0,0,0,0,0,0,0,1,0,0,0,0
7807,None,259.08,0.0,0.0,90,363,3,0,0,0,0,0,0,0,1,0,0,0,0
41044,None,291.65,4.29,0.0,88,5675,7,0,0,0,0,0,0,0,1,0,0,0,0
42062,None,275.15,0.0,0.0,90,366,1,0,0,0,0,0,0,0,1,0,0,0,0
8373,None,273.939,0.0,0.0,0,5605,15,0,0,0,0,0,0,0,1,0,0,0,0
23571,None,292.22,0.0,0.0,1,890,4,0,0,0,0,0,0,0,1,0,0,0,0
38020,None,293.74,0.42,0.0,24,2766,20,0,0,0,0,0,0,0,1,0,0,0,0
32401,None,272.21,0.0,0.0,90,5806,6,0,0,0,0,0,0,0,1,0,0,0,0
36051,None,286.71,0.0,0.0,24,4978,9,0,0,0,0,0,0,0,1,0,0,0,0
4971,None,299.0,0.0,0.0,0,5457,14,0,0,0,0,0,0,0,1,0,0,0,0
40321,None,296.02,0.0,0.0,90,5145,14,0,0,0,0,0,0,0,1,0,0,0,0
875,None,275.29,0.0,0.0,20,397,4,0,0,0,0,0,0,0,1,0,0,0,0
29797,None,298.28,0.0,0.0,1,4867,13,0,0,0,0,0,0,0,1,0,0,0,0
18423,None,282.46,0.0,0.0,32,788,4,0,0,0,0,0,0,0,1,0,0,0,0
15904,None,266.08,0.0,0.0,90,4895,14,0,0,0,0,0,0,0,1,0,0,0,0
14022,None,281.21,0.0,0.0,90,6539,7,0,0,0,0,0,0,0,1,0,0,0,0
40532,None,287.69,0.0,0.0,75,3983,11,0,0,0,0,0,0,0,1,0,0,0,0
35876,None,0.0,0.0,0.0,0,284,4,0,0,0,0,0,0,0,1,0,0,0,0
26727,None,287.6,0.0,0.0,90,4879,12,0,0,0,0,0,0,0,1,0,0,0,0
7084,None,271.93,0.0,0.0,90,1223,23,0,0,0,0,0,0,0,1,0,0,0,0
5843,None,289.22,0.0,0.0,40,3326,22,0,0,0,0,0,0,0,1,0,0,0,0
17463,None,271.15,0.0,0.0,40,4556,18,0,0,0,0,0,0,0,1,0,0,0,0
31240,State Fair,287.97,0.0,0.0,1,605,0,0,0,0,0,0,0,0,0,1,0,0,0
33876,None,299.02,0.0,0.0,1,2837,22,0,0,0,0,0,0,0,1,0,0,0,0
556,None,300.25,0.0,0.0,1,279,2,0,0,0,0,0,0,0,1,0,0,0,0
18036,None,260.08,0.0,0.0,0,2694,8,0,0,0,0,0,0,0,1,0,0,0,0
19224,None,290.59,0.25,0.0,92,1887,23,0,0,0,0,0,0,0,1,0,0,0,0
27062,None,289.62,0.0,0.0,75,4560,14,0,0,0,0,0,0,0,1,0,0,0,0
10285,None,289.81,0.3,0.0,40,2897,19,0,0,0,0,0,0,0,1,0,0,0,0
21357,None,279.027,0.0,0.0,92,1011,23,0,0,0,0,0,0,0,1,0,0,0,0
18782,None,261.82,0.0,0.0,1,531,0,0,0,0,0,0,0,0,1,0,0,0,0
13483,None,298.34,0.0,0.0,1,4448,12,0,0,0,0,0,0,0,1,0,0,0,0
39604,None,289.55,0.0,0.0,1,3449,9,0,0,0,0,0,0,0,1,0,0,0,0
15494,None,272.29,0.0,0.0,90,331,3,0,0,0,0,0,0,0,1,0,0,0,0
12836,None,274.47,0.0,0.0,75,3520,21,0,0,0,0,0,0,0,1,0,0,0,0
14668,None,270.01,0.0,0.0,90,1987,13,0,0,0,0,0,0,0,1,0,0,0,0
43254,None,293.21,0.0,0.0,75,4820,11,0,0,0,0,0,0,0,1,0,0,0,0
41326,None,287.72,0.0,0.0,75,393,1,0,0,0,0,0,0,0,1,0,0,0,0
28907,None,291.0,0.0,0.0,90,1958,21,0,0,0,0,0,0,0,1,0,0,0,0
6365,None,290.88,0.0,0.0,90,339,2,0,0,0,0,0,0,0,1,0,0,0,0
26085,None,259.82,0.0,0.0,90,1547,7,0,0,0,0,0,0,0,1,0,0,0,0
27275,None,264.83,0.0,0.0,90,5747,15,0,0,0,0,0,0,0,1,0,0,0,0
10707,None,281.58,0.0,0.0,90,4533,22,0,0,0,0,0,0,0,1,0,0,0,0
24291,None,284.55,0.0,0.0,1,2557,19,0,0,0,0,0,0,0,1,0,0,0,0
26069,None,283.79,0.0,0.0,90,6100,6,0,0,0,0,0,0,0,1,0,0,0,0
31598,None,299.59,0.0,0.0,36,4799,13,0,0,0,0,0,0,0,1,0,0,0,0
18983,None,300.11,0.0,0.0,1,5000,18,0,0,0,0,0,0,0,1,0,0,0,0
29742,None,293.74,0.0,0.0,1,544,1,0,0,0,0,0,0,0,1,0,0,0,0
25807,None,253.77,0.0,0.0,99,2545,21,0,0,0,0,0,0,0,1,0,0,0,0
41612,None,277.72,0.0,0.0,40,4518,10,0,0,0,0,0,0,0,1,0,0,0,0
24673,None,269.58,0.0,0.0,64,940,0,0,0,0,0,0,0,0,1,0,0,0,0
6532,None,274.41,0.0,0.0,98,256,2,0,0,0,0,0,0,0,1,0,0,0,0
6680,None,294.08,0.0,0.0,75,1078,0,0,0,0,0,0,0,0,1,0,0,0,0
36060,None,286.62,0.0,0.0,1,4300,18,0,0,0,0,0,0,0,1,0,0,0,0
21508,None,290.74,0.0,0.0,40,3914,11,0,0,0,0,0,0,0,1,0,0,0,0
20800,None,286.71,0.0,0.0,90,409,3,0,0,0,0,0,0,0,1,0,0,0,0
8772,None,278.98,0.0,0.0,90,2528,5,0,0,0,0,0,0,0,1,0,0,0,0
23276,None,273.39,0.0,0.0,90,290,2,0,0,0,0,0,0,0,1,0,0,0,0
31187,None,291.29,0.0,0.0,1,958,1,0,0,0,0,0,0,0,1,0,0,0,0
21807,None,286.82,0.0,0.0,90,4720,11,0,0,0,0,0,0,0,1,0,0,0,0
34491,None,261.53,0.0,0.0,90,516,5,0,0,0,0,0,0,0,1,0,0,0,0
5142,None,273.72,0.0,0.0,75,4548,15,0,0,0,0,0,0,0,1,0,0,0,0
