,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
32890,None,257.55,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
20750,None,260.07,0.76,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
30461,None,294.16,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
15620,None,285.51,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
2283,None,286.74,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
2302,None,271.48,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
23781,None,267.16,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
3052,None,268.88,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
14292,None,277.89,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
5820,None,285.71,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
28036,None,271.22,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
36507,None,270.72,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
15173,None,290.48,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
19950,None,273.95,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
48,None,285.21,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
26708,None,281.53,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
16885,None,274.93,0.0,0.0,5,high,17,0,0,0,0,0,0,0,1,0,0,0,0
31819,None,262.58,0.0,0.0,5,low,20,0,0,0,0,0,0,0,1,0,0,0,0
35953,None,266.49,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
14345,None,278.74,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
229,None,276.82,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
1211,None,289.68,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
35592,None,268.35,0.0,0.0,64,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
8772,None,278.98,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
33737,None,284.42,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
35775,None,291.43,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
29163,None,282.891,0.0,0.0,0,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
20689,None,255.2,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
42905,None,283.35,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
17458,None,274.4,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
10942,None,274.74,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,None,292.72,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
40562,None,291.49,0.25,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
35712,None,283.29,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
38453,None,292.61,0.0,0.0,8,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
40346,None,268.03,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
25022,None,278.44,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
14016,None,268.22,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
26746,None,296.34,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
38152,None,281.39,0.0,0.0,80,high,12,0,0,0,0,0,0,0,1,0,0,0,0
3117,None,270.61,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
17509,None,278.52,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
11232,None,291.08,0.0,0.0,5,high,11,0,0,0,0,0,0,0,1,0,0,0,0
13753,None,289.89,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
38086,None,291.79,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
6240,None,273.17,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
35187,None,281.25,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
12316,None,288.03,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
6207,None,272.19,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
13303,None,282.98,0.51,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
7170,None,266.09,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
29443,None,266.07,0.0,0.0,64,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
23590,None,284.51,0.51,0.0,0,low,0,0,0,0,0,0,0,0,1,0,0,0,0
37864,None,269.74,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
33785,None,287.6,0.0,0.0,20,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
28853,None,294.61,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
24127,None,283.12,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
18312,None,270.26,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
350,None,298.35,0.0,0.0,5,high,16,0,0,0,0,0,0,0,1,0,0,0,0
32991,None,295.18,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
36404,None,298.93,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
25563,None,271.33,0.25,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
38337,None,290.19,0.25,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
35268,None,284.84,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
42352,None,280.53,0.0,0.0,40,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
39375,None,295.87,5.08,0.0,12,low,20,0,0,0,0,0,0,0,1,0,0,0,0
33332,None,278.49,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
10367,None,259.36,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
33690,None,264.48,0.0,0.0,64,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
3385,None,269.5,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
30554,None,285.61,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
31932,None,296.54,1.8,0.0,40,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
7959,None,272.54,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
19091,None,293.69,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
14516,None,292.56,0.0,0.0,75,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
43024,None,299.22,0.0,0.0,20,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
43101,None,302.69,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
22340,None,292.02,0.0,0.0,44,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
30522,None,296.33,2.38,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
36303,None,264.96,0.0,0.0,64,low,10,0,0,0,0,0,0,0,1,0,0,0,0
27304,None,254.55,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
18316,None,273.04,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
26973,None,271.07,0.51,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
28315,None,268.95,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7777,None,262.73,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
32930,None,292.99,0.0,0.0,92,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
17205,None,269.43,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
26639,None,292.65,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
24662,None,306.25,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
39067,None,301.66,0.0,0.0,36,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
15994,None,266.51,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
30286,None,277.14,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
10889,None,263.03,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
29150,None,271.65,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
7645,None,288.03,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
14116,None,274.51,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
9589,None,295.74,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
39448,None,260.49,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
2833,None,294.65,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
26756,None,271.36,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
23790,None,266.23,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
38165,None,269.91,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
24624,None,288.58,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
28324,None,281.15,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
40798,None,268.93,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
38594,None,285.69,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
9979,None,247.15,0.0,0.0,1,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
36749,None,253.14,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
18259,None,296.38,0.0,0.0,1,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
14549,None,275.93,0.0,0.0,60,low,8,0,0,0,0,0,0,0,1,0,0,0,0
19073,None,273.42,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
3990,None,297.03,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
14799,None,282.6,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
38927,None,286.34,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
2785,None,265.76,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
3880,None,271.22,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
33861,None,292.34,1.78,0.0,75,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
39454,None,265.41,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
11975,None,269.42,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
7746,None,295.52,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
26505,None,303.51,0.0,0.0,20,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
34932,None,292.22,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
35654,None,271.22,0.0,0.0,59,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
10109,None,275.79,0.0,0.0,75,high,18,0,0,0,0,0,0,0,1,0,0,0,0
25092,None,286.09,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
5666,None,292.28,0.0,0.0,48,high,12,0,0,0,0,0,0,0,1,0,0,0,0
32940,None,265.28,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
33407,None,276.511,0.0,0.0,92,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
3407,None,282.15,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22880,None,283.56,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
5065,None,259.15,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
1548,None,294.28,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7435,None,289.33,0.0,0.0,0,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
10024,None,295.88,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
33804,None,285.84,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
11814,None,270.0,0.0,0.0,1,low,9,0,0,0,0,0,0,0,1,0,0,0,0
14419,None,281.11,0.0,0.0,90,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
18827,None,272.52,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
29113,None,276.69,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
39259,None,263.15,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
8418,None,284.36,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
9582,None,270.48,0.0,0.0,90,low,18,0,0,0,0,0,0,0,1,0,0,0,0
39201,None,272.62,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
28666,None,283.83,0.0,0.0,40,low,7,0,0,0,0,0,0,0,1,0,0,0,0
12458,None,270.75,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
13107,None,287.14,0.0,0.0,0,low,6,0,0,0,0,0,0,0,1,0,0,0,0
12467,None,283.36,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
32332,None,275.02,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
39697,None,298.62,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
39374,None,250.33,0.0,0.0,67,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
33122,None,279.4,0.25,0.0,48,high,6,0,0,0,0,0,0,0,1,0,0,0,0
40404,None,297.83,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
33932,None,301.65,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
845,None,263.45,0.0,0.0,64,high,14,0,0,0,0,0,0,0,1,0,0,0,0
25389,None,294.23,11.78,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
3395,None,273.85,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
11559,None,285.55,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
23147,None,293.61,0.0,0.0,20,high,11,0,0,0,0,0,0,0,1,0,0,0,0
3127,None,291.15,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
15138,None,271.93,0.0,0.0,90,very low,18,0,0,0,0,0,0,0,1,0,0,0,0
38869,None,304.09,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
40354,None,278.72,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
954,None,297.15,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
16535,None,268.28,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
3587,None,264.65,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
3557,None,273.77,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
42417,None,290.84,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
28948,None,301.08,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
41378,None,294.121,0.0,0.0,88,low,8,0,0,0,0,0,0,0,1,0,0,0,0
26569,None,260.79,0.0,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
6743,None,290.71,0.0,0.0,0,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
11267,None,271.0,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
28481,None,263.66,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
41387,None,290.01,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
9484,None,279.51,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
16892,None,277.22,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
13890,None,267.15,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
38083,None,283.09,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
24405,None,270.45,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
18645,None,251.09,0.0,0.0,5,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
23042,None,264.62,0.0,0.0,90,very low,8,0,0,0,0,0,0,0,1,0,0,0,0
41087,None,290.09,0.0,0.0,40,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
8177,None,287.72,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
11620,None,265.06,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
7857,None,275.22,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
20805,None,290.48,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
17485,None,281.07,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
35371,None,286.71,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
8609,None,297.19,0.25,0.0,8,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
8061,None,264.62,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
36018,None,297.69,0.0,0.0,0,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
12601,None,296.9,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
28716,None,268.39,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
33477,None,260.85,0.0,0.0,5,high,12,0,0,0,0,0,0,0,1,0,0,0,0
32886,None,295.78,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
4598,None,283.79,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
2042,None,268.67,0.0,0.0,90,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
6130,None,284.08,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
31528,None,254.16,0.0,0.0,2,high,7,0,0,0,0,0,0,0,1,0,0,0,0
33085,None,266.36,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
10566,None,266.42,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
2064,None,279.66,0.0,0.0,75,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
14457,None,297.51,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
13419,None,282.82,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
29661,None,262.01,0.0,0.0,90,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
22990,None,264.66,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
31169,None,296.15,0.0,0.0,5,high,13,0,0,0,0,0,0,0,1,0,0,0,0
21387,None,276.3,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
6523,None,285.74,0.51,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
25957,None,282.24,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
27433,None,286.88,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
14953,None,289.48,0.0,0.0,12,high,9,0,0,0,0,0,0,0,1,0,0,0,0
30859,None,286.22,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
5470,None,259.46,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
22200,None,287.92,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
14336,None,290.22,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
30936,None,273.93,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
24014,None,285.72,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
27301,None,262.28,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
13180,None,265.46,0.0,0.0,64,high,17,0,0,0,0,0,0,0,1,0,0,0,0
33171,None,291.41,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
27926,None,273.62,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
11422,None,286.54,0.0,0.0,92,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
39762,None,268.7,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
6378,None,284.15,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
18625,None,264.03,0.0,0.0,64,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
19867,None,298.03,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
14744,None,295.47,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
39688,None,273.65,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
36307,None,300.75,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
6310,None,286.91,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
9219,None,299.29,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
35362,None,269.26,0.0,0.0,75,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
42295,None,256.76,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
42948,None,300.28,0.0,0.0,5,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
31213,None,280.26,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
39994,None,293.22,0.0,0.0,1,high,8,0,0,0,0,0,0,0,1,0,0,0,0
14266,None,295.51,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
15867,None,283.4,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
21411,None,270.98,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
43246,None,277.01,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
21665,None,284.15,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
1502,None,287.47,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
27445,None,273.42,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
26183,None,289.22,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
29777,None,289.92,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
41795,None,286.75,0.0,0.0,20,low,23,0,0,0,0,0,0,0,1,0,0,0,0
30640,None,275.46,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
678,None,293.85,3.13,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
16378,None,285.91,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
5851,None,259.28,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
7194,None,285.63,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
16301,None,273.36,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
29841,None,275.28,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
2939,None,289.62,0.0,0.0,75,low,21,0,0,0,0,0,0,0,1,0,0,0,0
34618,None,286.08,0.0,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
22906,None,289.84,0.0,0.0,24,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
1070,None,290.36,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
17929,None,294.86,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
6784,None,269.02,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
14444,None,283.58,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
10672,None,278.55,0.0,0.0,90,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
19156,None,265.81,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
36160,None,264.29,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
38625,None,290.78,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
27912,None,251.29,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
19790,None,295.74,0.0,0.0,12,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
21120,None,276.41,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
21782,None,275.09,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
28258,None,300.73,0.0,0.0,48,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
28362,None,279.85,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
8720,None,271.45,1.52,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
17106,None,255.22,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
21560,None,269.03,0.0,0.0,64,low,19,0,0,0,0,0,0,0,1,0,0,0,0
19159,None,273.06,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
37989,None,285.46,0.0,0.0,92,low,5,0,0,0,0,0,0,0,1,0,0,0,0
12716,None,274.69,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
24099,None,291.48,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
5670,None,284.03,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
24518,None,269.87,0.0,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
8949,None,287.29,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
21876,None,296.24,0.0,0.0,76,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
42597,None,271.22,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
31556,None,284.09,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
26128,None,262.27,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
40030,None,291.29,0.0,0.0,12,high,12,0,0,0,0,0,0,0,1,0,0,0,0
33342,None,273.48,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
24833,None,292.15,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
11182,None,273.35,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
25616,None,266.51,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
41055,None,269.36,0.0,0.0,90,very low,8,0,0,0,0,0,0,0,1,0,0,0,0
